TWEET,MESSAGE,MATCH,POLARITY
269,1anjohn Why women gotta be knocked out cold for y all to consider it abuse,"['abuse', 'cold']",Negative
270,Vottostillbangs,[],Neutral
271,kittygangmim wow mimi and his friends are the coolest im cool often too bc the weather here s pretty cold these,"['cool', 'coolest', 'pretty', 'wow', 'cold']",Positive
272,onight I had to say goodnight for now to 2 of my dearest friends they re pretty much family he Leslie enee,['pretty'],Positive
273,JeauxJeaux CityPowerJhb We ve literally JUS had to throw out food because of an outage that last more than a day we are working fro,[],Neutral
274,IGO 7 SLV i unes El Salvador JAYBDEF 1 Sweet Dream 2 Call me 3 Cold Night OFFSHO E Scene3 DEF JAEBEOM JAYB,"['sweet', 'cold']",Neutral
275,offclAS O i haven t hehehe i don t have snow pls lend me a new phone with large storage,[],Neutral
276,Indian Ahgases come on guys we can do it,[],Neutral
277,I aint had a flu shot in 10 years Just saying Im chillin tho,[],Neutral
278,CountryQueer1 Stone cold ally solid gold entertainer and an artist down to her toenails Elizabeth Cook talked to us about her ally,"['gold', 'solid', 'cold']",Positive
279,O 7Ahga FFSHO E s Scene 3 on i unes and Apple Music Charts Focus on the title track Cold Night on i unes and keep streaming O,['cold'],Negative
280,mrmusicman83 What happened to the flu,[],Neutral
281,ealPatriot56 I ll say it until proven otherwise Nancy Pelosi and the FBI orchestrated the January 6th event at the Capitol rump s,['proven'],Positive
282,rue this,['rue'],Negative
283,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
284,SakiCruise Damn that looked fun I miss LA it was way too cold to have done that where I live today,"['fun', 'cold', 'damn', 'miss']",Negative
285,ANCALE S My dad died in the cold Father loses battle with COVID 19 while awaiting admission,"['cold', 'died', 'loses']",Negative
286,Ghettoshi1 Stratospheric Aerosol Injections Poisoning the soil so only GMO s can grow Causing respiratory flu like illness Killi,"['like', 'illness']",Neutral
287,burst yukineko2 KevanKenney M V hank you Kevan I would like to aim for the top 5 this week EQUES SnowMan M V FridayLivestr,"['like', 'top']",Positive
288,im usa99b3 KevanKenney M V EQUES SnowMan M V FridayLivestream Good luck this week Snow Man Grandeur Big Bang Sw,"['good', 'grandeur', 'luck']",Positive
289,defdaily i unes First 1 for Call Me is from Estonia Cold Night is also 4 in Argentina Please purchase Call Me amp Cold Night,['cold'],Negative
290,sn burst meab KevanKenney M V EQUES SnowMan M V FridayLivestream hank you for new posting I love Snow Man I want to see,['love'],Positive
291,oricon Snow Man LOVE Steady SnowMan steady,"['love', 'steady']",Positive
292,IGO 7 SLV i unes El Salvador JAYBDEF 1 Sweet Dream 2 Call me 3 Cold Night OFFSHO E Scene3 DEF JAEBEOM JAYB,"['sweet', 'cold']",Neutral
293,I fw the cold vs the heat Just can t deal w that nonsense,"['cold', 'nonsense']",Negative
294,Franklin daddy a cold nigga man,['cold'],Negative
295,Admin lowkey feeling like trying more masculine styles of clothing but its quite cold here,"['like', 'cold']",Neutral
296,LDesintoxicados Primeiras impress es de Jouran he Princess of Snow and Blood Anime original que estreou dias atr s na Crunchyroll,['impress'],Positive
297,Fortunately it stopped raining Unfortunately it s really cold Fortunately it s not snowing Unfortunately the win,"['fortunately', 'win', 'cold', 'unfortunately']",Neutral
298,yukiyamasnowman KevanKenney M V EQUES SnowMan M V FridayLivestream wow my favorite thank you Kevan Snow Man OKYO G,"['favorite', 'thank', 'wow']",Positive
299,he ll get cold JAJSJSJSJ,['cold'],Negative
300,looknorthBBC Maybe not so with the predicted weather being cold and possible snow,['cold'],Negative
301,AKNewsNow WA CH his roof avalanche was caught on a security camera outside of a home in Willow he AlaskaWxSource team says snow b,['avalanche'],Negative
302,AO US France GOGcomF AO USXGOG le premier jeu serait call of duty cold war,"['premier', 'cold']",Neutral
303,sore snowman Snow Man,['sore'],Negative
304,im usa99b3 Make It Hot Snow Man HELLO HELLO Grandeur KISSIN MY LIPS Stories D D EQUES SnowMan M V FridayLivestre,"['grandeur', 'hot']",Positive
305,snow maze chase scene,[],Neutral
306,texaslunker jsolomon eports hat happens with cold and flu Coincidence I m sure,['cold'],Negative
307,br sunlight KimKangmin Interview 1 Q anything difficult while filming oMyStar As Han Jiwoo I had to give the cold shoulder to,"['cold', 'difficult']",Negative
308,Eris What if I decided that I simply wished for your love and companionship Would you still li,['love'],Positive
309,jongho just want san not to get cold akakak,['cold'],Negative
310,moondropcity Snow gets tiring sometimes ahah I prefer to stay indoors out of the snow Ironic yes When you,"['prefer', 'ironic', 'tiring']",Negative
311,Brush lunch is just soggy bread and cold ass beans,['cold'],Negative
312,beeple COLD S O AGE,['cold'],Negative
313,Ofuyu02 KevanKenney M V EQUES SnowMan M V FridayLivestream his Make It Hot will make us even hotter Snow Man,['hot'],Positive
314,oricon Snow Man SnowMan honeylemo,[],Neutral
315,ClarePindex ECMWF rue that My dilemma is whether or not to close the upstairs windows My English teacher alwa,"['dilemma', 'rue']",Negative
316,tea milk 1 Snow Man Grandeur I m rooting for the Snow Man ZE O,['grandeur'],Positive
317,Sooo sleepy Putting between the first and second letters of a 3 letter adjective empha,[],Neutral
318,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
319,eflections on the COVID Cold War As C S Lewis famously wrote Of all tyrannies a tyranny sincerely exercised,"['famously', 'sincerely', 'cold', 'tyranny']",Neutral
320,sssssssssSnowMa KevanKenney M V EQUES SnowMan M V FridayLivestream hank you Kevan It s fun to listen to Snow Man s Make It,['fun'],Positive
321,O 7Ahga FFSHO E s Scene 3 on i unes and Apple Music Charts Focus on the title track Cold Night on i unes and keep streaming O,['cold'],Negative
322,KSArmer hanks How cool that you have them nesting there hey re just snow birds here and will be leaving us soon,['cool'],Positive
323,snowman world 1 1 EQUES Snow Man is our treasure EQUES SnowMan M V FridayLivestream,['treasure'],Positive
324,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
325,PlayStation 4 PS4live Call of Duty Black Ops Cold War live at,['cold'],Negative
326,Snow Man Snow Man 1 20 Grandeur Big Bang Sweet EV,"['grandeur', 'sweet']",Positive
327,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
328,oricon Snow Man SnowMan honeylemo,[],Neutral
330,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
331,Ofuyu02 KevanKenney M V EQUES SnowMan M V FridayLivestream Oh my God Watch Make It Hot and get even more excited Snow Ma,"['excited', 'hot']",Positive
332,Amoeboid pebbloid Primordial cobble Prehistoric rock A coastal classic his rock of ages Stone cold splendid Astra,"['classic', 'splendid', 'cold']",Positive
333,Hlaing 16th ward errorists rioted in Hlaing MarLarMyaing 6th ward destroyed cars doors robbed cold drinks amp viole,['cold'],Negative
335,JohnOSPC ealCandaceO catturd2 And then Get it every year from now on like a freaking flu shot Guarantee the,"['guarantee', 'like', 'freaking']",Positive
336,EricIdle Good songs too although that film scared me for life settled down to watch it on video with my girlfrie,"['good', 'scared']",Neutral
337,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
338,Aaaaadek sayangggg pinter banget aaaaaa miyauuu,[],Neutral
339,whisper foot Fun Fact Fire foxes are able to stand the cold with minimal clothing required,"['fun', 'cold']",Neutral
340,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
341,B 21 snow flower,[],Neutral
342,MarrtSaw Hlaing 16th ward errorists rioted in Hlaing MarLarMyaing 6th ward destroyed cars doors robbed cold drinks amp violently beat,"['cold', 'violently']",Negative
343,StanPic25845029 ShennyWalrond Benji ibetan anger heDogg smoke schnauzer ctinebean 3phibotticelli,"['anger', 'smoke']",Negative
344,heobroma c95 KevanKenney M V hank you Kevan for using this video which is not a MV Did you know it s a favorite video of many,['favorite'],Positive
345,whisper foot Fun Fact Fire foxes are able to stand the cold with minimal clothing required,"['fun', 'cold']",Neutral
346,I get it of course Snow BALLS,[],Neutral
347,KezzerOz gorgeousdunny1 GaryFallon2 Peter Fitz Why is it a terrible mess WA isn t even promoting it our Doct,"['mess', 'terrible']",Negative
348,SnowMan love9 Snow Man 11 4,[],Neutral
349,ShannonSharpe Lakers Lakers can t catch a break Now Drummond injured his toe he injury flu has hit the Lakers,"['break', 'injury']",Negative
350,EXCOCONNEC ION Freezin Cold Cheetos,['cold'],Negative
351,UL AGLOSS when hozier said i m so full of love i could barely eat and my baby s sweet as can be she gives me toothaches just from,"['love', 'sweet']",Positive
352,AprilFoolsDay,[],Neutral
353,thatguykurt CBSNews Citations Needed Viruses are named after their points of origin as SOP Por ejemplo the Sp,[],Neutral
354,SnowCandy 9 KevanKenney M V hank you Kevan Please play Grandeur by Snow Man EQUES SnowMan M V FridayLivestream,['grandeur'],Positive
355,btchesluvvsosa As a kid I was told that explaining myself during an argument was talking back so I have a real hard time expressing m,['hard'],Negative
356,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
357,she sent me her OF link but her toes ugly so I blocked her Damn issa cold game out here I thought I was draw,"['cold', 'damn', 'ugly']",Negative
358,SnowMan tube 400 Snow Man 1 6,[],Neutral
359,Stanihilator WVphinfan bullyray5150 BustedOpen adio Yes it was to the point where several promotions straight,[],Neutral
360,linagato arthur affect revivingfisking My favorite e importa si te tuteo Would you mind if I address you informally It ha,['favorite'],Positive
361,osarioCampill2 es snow,[],Neutral
362,Cold war,['cold'],Negative
363,missjewleeuh Not Warriors Numb Color Parallels Warm Cold awsten underscoregeoff waterparks,"['warm', 'cold', 'numb']",Negative
364,highluronicacid Derek Chauvin is a cold blooded murderer,"['cold', 'murderer']",Negative
365,arianaaapretty Getting out of a hot shower and laying in your cold room with just your towel on gt gt gt,"['hot', 'cold']",Neutral
366,mamb28 KevanKenney M V Kevan hank you Make It Hot is the opening song for Snow Man s debut live EQUES SnowMan M V Friday,['hot'],Positive
367,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
368,Cheap bookkeeping services Payroll Accounting F EE op esources include 1 HEAL H Solutions o Survival,"['heal', 'survival', 'cheap']",Positive
369,Burst Gyorn2 KevanKenney M V hanks for the second chance I m looking forward to another great week EQUES SnowMan M V FridayL,['great'],Positive
370,O 7Ahga FFSHO E s Scene 3 on i unes and Apple Music Charts Focus on the title track Cold Night on i unes and keep streaming O,['cold'],Negative
371,BorisJohnson Pandemic just over 2 million people have died which is less than the flu Pandemic my arse,['died'],Negative
372,OWE akasaki SnowMan duet 1 duet 2021 5 4 7,[],Neutral
373,snow ouen 9 KevanKenney M V EQUES SnowMan M V FridayLivestream hanks Kevan I m shocked by the sudden Make It Hot I m so,"['hot', 'shocked']",Neutral
374,My room is sweltering but the rest of the house is cold What do I do about this Yes I have my door open and,['cold'],Negative
375,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
376,HannaBBC hank you to the snow bunnies from decades ago that made my lifestyle a reality u were courageous enough to not deny your u,"['courageous', 'enough', 'deny']",Positive
377,ealPatriot56 I ll say it until proven otherwise Nancy Pelosi and the FBI orchestrated the January 6th event at the Capitol rump s,['proven'],Positive
378,HO Chain And you thought UNE was a joke brb just going to create a liquidity pool with cold hard native Bitcoin UNE bitcoin,"['cold', 'hard', 'joke']",Negative
379,SNM burst aps KevanKenney M V 2 1 1 EQUES Snow Man EQUES SnowMan M V FridayLivest,[],Neutral
380,SnowMan tube 1100 2 Snow Man Lock on dance ver 2019 05 29 SnowMan,[],Neutral
381,here is snow there whiteness like white snow here is coldness there is coldness in mine like this crick crack fee,"['like', 'crack']",Neutral
382,x snowie x if you love Snow days too,['love'],Positive
383,AnttiL W C allyFinland hink positive three W C events in Finland Arctic ally Finland snow ally Finland,['positive'],Positive
384,Burst Gyorn2 KevanKenney M V hanks Kevan I m definitely going to request that people all over the world get to know Snow Man EQ,[],Neutral
385,nineswithlove WANGZIYI fun facts he s that GEN LE man also known by intl nines as the official husband of nines so,['fun'],Positive
386,sovely Stella 210401 O AS O SNOW MJ EUNWOO MOONBIN OCKY offclAS O,[],Neutral
387,Jenslin7 It is a filter available in the app Snow,['available'],Positive
388,Inflated COVID numbers by 1600 he common cold BAMBOOZLED HOODWINKED HAD Still wanna shot BUS ED CDC In,"['cold', 'inflated']",Negative
389,heobroma c92 KevanKenney M V hank you for using one of my favorite videos I know I ve asked this before but I really want to kno,['favorite'],Positive
390,SnowMan tube 300 2 Snow Man 2020 10 07 SnowMan,[],Neutral
391,justChinks Hate or love em you need to admire the work ethic of Asians hey move to a country Living 12 in 1 bedroom Work everyday,"['admire', 'love', 'work', 'hate']",Positive
392,Welp It s cold now so I guess I ll keep being ugly,"['cold', 'ugly']",Negative
393,hereditaryBPD Having fun this april fools I m putting a bucket of ice cold water above my neighbors door I m leaving banana peels ev,"['fun', 'cold']",Neutral
394,K0BPxI5aQvxOc3U EQUES SnowMan M V FridayLivestream I m rooting for Snow Man Snow Man is the best Grandeur,"['best', 'grandeur']",Positive
395,1983mn Snow Man,[],Neutral
396,phasmoplasm Christ well at least with the Covid ones they don t feel cold and literally feel like someone applie,"['like', 'well', 'cold']",Positive
397,honeylemon eiga Snow Man SnowMan HEL,[],Neutral
398,whisper foot Fun Fact Fire foxes are able to stand the cold with minimal clothing required,"['fun', 'cold']",Neutral
399,oricon Snow Man SnowMan honeylemo,[],Neutral
400,I m a bitch the bitch is back stone cold sober as a matter of fact,"['bitch', 'cold', 'sober']",Negative
401,328burst KevanKenney M V hank you for picking this song I m glad you did EQUES SnowMan M V FridayLivestream Snow Man,['glad'],Positive
